customer_id,sale_id,sale_date,amount
9701,2579,03/12/25,"$425,625.00"
9702,2580,03/06/25,"$288,447.00"
9703,2581,03/10/25,"$418,073.00"
9708,2582,03/12/25,"$293,748.00"
9709,2583,03/03/25,"$453,321.00"
9710,2584,03/04/25,"$443,369.00"
9711,2585,03/05/25,"$439,268.00"
9720,2586,03/05/25,"$309,928.00"
9721,2587,03/02/25,"$514,633.00"
9723,2588,03/13/25,"$270,857.00"
9725,2589,03/04/25,"$383,336.00"
9729,2590,03/04/25,"$506,477.00"
9741,2591,03/02/25,"$556,615.00"
9745,2592,03/06/25,"$370,600.00"
9750,2593,03/05/25,"$530,049.00"
9752,2594,03/12/25,"$447,303.00"
9757,2595,03/09/25,"$568,055.00"
9759,2596,03/11/25,"$304,578.00"
9763,2597,03/05/25,"$463,475.00"
9764,2598,03/10/25,"$372,115.00"
9765,2599,03/12/25,"$449,502.00"
9770,2600,03/16/25,"$553,080.00"
9773,2601,03/09/25,"$390,987.00"
9774,2602,03/07/25,"$457,190.00"
9776,2603,03/06/25,"$313,313.00"
9777,2604,03/10/25,"$305,810.00"
9779,2605,03/06/25,"$498,028.00"
9781,2606,03/15/25,"$363,223.00"
9786,2607,03/13/25,"$412,260.00"
9796,2608,03/12/25,"$439,392.00"
9800,2609,03/17/25,"$514,783.00"
9803,2610,03/09/25,"$418,249.00"
9806,2611,03/09/25,"$539,861.00"
9807,2612,03/06/25,"$470,981.00"
9814,2613,03/08/25,"$524,994.00"
9817,2614,03/10/25,"$322,494.00"
9821,2615,03/04/25,"$396,415.00"
9827,2616,03/12/25,"$277,913.00"
9830,2617,03/10/25,"$402,179.00"
9838,2618,03/06/25,"$315,714.00"
9841,2619,03/11/25,"$446,683.00"
9847,2620,03/04/25,"$560,978.00"
9848,2621,03/16/25,"$306,014.00"
9849,2622,03/13/25,"$344,786.00"
9851,2623,03/10/25,"$384,968.00"
9854,2624,03/12/25,"$480,950.00"
9858,2625,03/19/25,"$425,192.00"
9862,2626,03/13/25,"$508,302.00"
9863,2627,03/06/25,"$410,416.00"
9864,2628,03/04/25,"$397,215.00"
9868,2629,03/12/25,"$342,464.00"
9882,2630,03/04/25,"$554,180.00"
9890,2631,03/13/25,"$528,501.00"
9891,2632,03/12/25,"$424,590.00"
9894,2633,03/13/25,"$433,562.00"
9895,2634,03/10/25,"$384,929.00"
9896,2635,03/05/25,"$499,452.00"
9898,2636,03/13/25,"$300,865.00"
9901,2637,03/10/25,"$519,461.00"
9904,2638,03/04/25,"$513,335.00"
9905,2639,03/08/25,"$375,062.00"
9915,2640,03/06/25,"$502,351.00"
9916,2641,03/16/25,"$400,333.00"
9918,2642,03/08/25,"$507,138.00"
9924,2643,03/06/25,"$559,015.00"
9932,2644,03/04/25,"$508,096.00"
9934,2645,03/11/25,"$504,205.00"
9935,2646,03/09/25,"$419,931.00"
9937,2647,03/15/25,"$548,140.00"
9941,2648,03/11/25,"$488,724.00"
9942,2649,03/16/25,"$446,068.00"
9943,2650,03/09/25,"$418,021.00"
9948,2651,03/04/25,"$282,178.00"
9950,2652,03/10/25,"$281,046.00"
9955,2653,03/12/25,"$519,984.00"
9960,2654,03/15/25,"$303,251.00"
9963,2655,03/13/25,"$534,028.00"
9965,2656,03/04/25,"$549,669.00"
9967,2657,03/06/25,"$446,486.00"
9973,2658,03/11/25,"$290,020.00"
9974,2659,03/12/25,"$494,388.00"
9975,2660,03/11/25,"$462,673.00"
9986,2661,03/15/25,"$454,837.00"
9987,2662,03/12/25,"$440,082.00"
9993,2663,03/12/25,"$313,754.00"
9999,2664,03/17/25,"$431,003.00"
10006,2665,03/08/25,"$306,272.00"
10018,2666,03/12/25,"$385,590.00"
10022,2667,03/05/25,"$338,706.00"
10023,2668,03/06/25,"$353,681.00"
10028,2669,03/16/25,"$320,140.00"
10029,2670,03/12/25,"$292,943.00"
10030,2671,03/11/25,"$532,718.00"
10033,2672,03/08/25,"$296,255.00"
10036,2673,03/12/25,"$339,732.00"
10043,2674,03/10/25,"$272,767.00"
10049,2675,03/15/25,"$305,698.00"
10050,2676,03/08/25,"$412,984.00"
10055,2677,03/17/25,"$436,257.00"
10059,2678,03/08/25,"$425,130.00"
10062,2679,03/11/25,"$312,811.00"
10063,2680,03/15/25,"$532,192.00"
10064,2681,03/19/25,"$395,043.00"
10067,2682,03/11/25,"$397,425.00"
10069,2683,03/04/25,"$494,934.00"
10082,2684,03/08/25,"$440,873.00"
10083,2685,03/10/25,"$495,948.00"
10088,2686,03/17/25,"$317,188.00"
10098,2687,03/13/25,"$341,762.00"
10103,2688,03/17/25,"$321,409.00"
10112,2689,03/04/25,"$495,877.00"
10115,2690,03/05/25,"$359,460.00"
10118,2691,03/12/25,"$484,023.00"
10121,2692,03/11/25,"$369,511.00"
10128,2693,03/09/25,"$498,192.00"
10140,2694,03/10/25,"$520,987.00"
10142,2695,03/10/25,"$544,218.00"
10153,2696,03/13/25,"$385,819.00"
10154,2697,03/10/25,"$439,811.00"
10155,2698,03/09/25,"$463,950.00"
10156,2699,03/11/25,"$329,207.00"
10158,2700,03/11/25,"$556,379.00"
10161,2701,03/07/25,"$442,952.00"
10162,2702,03/07/25,"$531,952.00"
10163,2703,03/13/25,"$514,539.00"
10164,2704,03/09/25,"$376,225.00"
10166,2705,03/11/25,"$458,069.00"
10168,2706,03/09/25,"$511,970.00"
10171,2707,03/06/25,"$332,558.00"
10173,2708,03/08/25,"$471,097.00"
10174,2709,03/08/25,"$415,848.00"
10178,2710,03/11/25,"$546,298.00"
10188,2711,03/15/25,"$479,458.00"
10189,2712,03/15/25,"$447,879.00"
10190,2713,03/08/25,"$412,545.00"
10194,2714,03/12/25,"$376,244.00"
10196,2715,03/15/25,"$535,202.00"
10197,2716,03/07/25,"$419,785.00"
10202,2717,03/06/25,"$328,212.00"
10204,2718,03/09/25,"$372,153.00"
10205,2719,03/06/25,"$342,457.00"
10206,2720,03/10/25,"$442,026.00"
10207,2721,03/08/25,"$487,072.00"
10209,2722,03/12/25,"$405,120.00"
10213,2723,03/05/25,"$464,652.00"
10215,2724,03/09/25,"$325,017.00"
10224,2725,03/20/25,"$345,350.00"
10227,2726,03/15/25,"$504,720.00"
10231,2727,03/09/25,"$374,871.00"
10234,2728,03/15/25,"$419,094.00"
10240,2729,03/15/25,"$479,756.00"
10244,2730,03/09/25,"$379,390.00"
10246,2731,03/11/25,"$492,832.00"
10249,2732,03/11/25,"$375,962.00"
10252,2733,03/17/25,"$398,071.00"
10254,2734,03/17/25,"$401,463.00"
10257,2735,03/15/25,"$510,893.00"
10263,2736,03/16/25,"$281,189.00"
10268,2737,03/11/25,"$524,207.00"
10269,2738,03/16/25,"$532,726.00"
10270,2739,03/16/25,"$422,411.00"
10278,2740,03/10/25,"$479,277.00"
10280,2741,03/10/25,"$368,074.00"
10281,2742,03/11/25,"$329,554.00"
10285,2743,03/06/25,"$272,515.00"
10289,2744,03/08/25,"$358,185.00"
10293,2745,03/20/25,"$328,261.00"
10296,2746,03/06/25,"$441,959.00"
10303,2747,03/10/25,"$396,743.00"
10312,2748,03/05/25,"$394,877.00"
10319,2749,03/16/25,"$497,197.00"
10323,2750,03/13/25,"$439,257.00"
10327,2751,03/11/25,"$332,898.00"
10330,2752,03/17/25,"$316,824.00"
10331,2753,03/08/25,"$546,031.00"
10335,2754,03/13/25,"$387,300.00"
10337,2755,03/13/25,"$511,312.00"
10339,2756,03/11/25,"$522,906.00"
10343,2757,03/17/25,"$309,075.00"
10345,2758,03/06/25,"$412,795.00"
10346,2759,03/14/25,"$355,525.00"
10350,2760,03/20/25,"$356,815.00"
10351,2761,03/13/25,"$349,140.00"
10367,2762,03/08/25,"$435,200.00"
10369,2763,03/16/25,"$517,050.00"
10373,2764,03/06/25,"$486,570.00"
10377,2765,03/07/25,"$497,126.00"
10379,2766,03/16/25,"$466,524.00"
10382,2767,03/11/25,"$523,645.00"
10385,2768,03/12/25,"$369,719.00"
10389,2769,03/10/25,"$427,284.00"
10391,2770,03/10/25,"$416,496.00"
10396,2771,03/20/25,"$308,548.00"
10398,2772,03/11/25,"$382,973.00"
10404,2773,03/13/25,"$405,773.00"
10408,2774,03/15/25,"$499,007.00"
10409,2775,03/17/25,"$325,703.00"
10410,2776,03/07/25,"$272,549.00"
10417,2777,03/15/25,"$465,322.00"
10426,2778,03/16/25,"$527,600.00"
10429,2779,03/10/25,"$358,762.00"
10430,2780,03/11/25,"$545,382.00"
10431,2781,03/12/25,"$478,981.00"
10432,2782,03/18/25,"$321,853.00"
10434,2783,03/11/25,"$270,229.00"
10441,2784,03/12/25,"$546,274.00"
10444,2785,03/20/25,"$534,943.00"
10445,2786,03/06/25,"$427,749.00"
10456,2787,03/06/25,"$321,765.00"
10465,2788,03/18/25,"$349,455.00"
10466,2789,03/18/25,"$375,051.00"
10467,2790,03/13/25,"$439,035.00"
10471,2791,03/16/25,"$499,897.00"
10478,2792,03/16/25,"$345,126.00"
10479,2793,03/09/25,"$557,601.00"
10481,2794,03/12/25,"$433,059.00"
10484,2795,03/09/25,"$549,201.00"
10486,2796,03/17/25,"$335,972.00"
10489,2797,03/11/25,"$397,571.00"
10491,2798,03/18/25,"$461,094.00"
10492,2799,03/11/25,"$491,027.00"
10496,2800,03/12/25,"$318,611.00"
10503,2801,03/13/25,"$548,281.00"
10505,2802,03/09/25,"$515,343.00"
10507,2803,03/13/25,"$432,110.00"
10514,2804,03/10/25,"$321,292.00"
10518,2805,03/08/25,"$462,036.00"
10523,2806,03/17/25,"$535,002.00"
10534,2807,03/13/25,"$500,692.00"
10537,2808,03/18/25,"$309,178.00"
10539,2809,03/15/25,"$561,330.00"
10541,2810,03/13/25,"$527,583.00"
10551,2811,03/19/25,"$562,252.00"
10554,2812,03/16/25,"$408,013.00"
10556,2813,03/13/25,"$476,404.00"
10557,2814,03/12/25,"$279,783.00"
10558,2815,03/19/25,"$534,710.00"
10566,2816,03/16/25,"$298,919.00"
10573,2817,03/12/25,"$460,769.00"
10575,2818,03/11/25,"$475,170.00"
10580,2819,03/10/25,"$291,639.00"
10591,2820,03/23/25,"$314,652.00"
10610,2821,03/13/25,"$403,582.00"
10613,2822,03/11/25,"$384,691.00"
10614,2823,03/13/25,"$312,162.00"
10618,2824,03/11/25,"$394,893.00"
10623,2825,03/14/25,"$529,260.00"
10625,2826,03/13/25,"$279,010.00"
10628,2827,03/14/25,"$550,949.00"
10629,2828,03/08/25,"$455,285.00"
10634,2829,03/17/25,"$294,296.00"
10635,2830,03/23/25,"$375,823.00"
10637,2831,03/19/25,"$409,243.00"
10638,2832,03/19/25,"$543,370.00"
10646,2833,03/15/25,"$515,748.00"
10648,2834,03/08/25,"$288,180.00"
10651,2835,03/10/25,"$555,774.00"
10652,2836,03/08/25,"$270,278.00"
10656,2837,03/17/25,"$368,762.00"
10659,2838,03/11/25,"$423,829.00"
10661,2839,03/12/25,"$333,995.00"
10668,2840,03/10/25,"$283,301.00"
10672,2841,03/13/25,"$440,511.00"
10674,2842,03/20/25,"$275,690.00"
10675,2843,03/18/25,"$406,059.00"
10676,2844,03/18/25,"$566,865.00"
10678,2845,03/11/25,"$471,575.00"
10681,2846,03/12/25,"$424,917.00"
10683,2847,03/15/25,"$469,676.00"
10688,2848,03/10/25,"$420,407.00"
10689,2849,03/12/25,"$456,500.00"
10690,2850,03/12/25,"$494,156.00"
10696,2851,03/11/25,"$411,837.00"
10706,2852,03/13/25,"$450,470.00"
10707,2853,03/18/25,"$507,677.00"
10709,2854,03/20/25,"$321,351.00"
10734,2855,03/08/25,"$316,258.00"
10738,2856,03/09/25,"$306,955.00"
10740,2857,03/13/25,"$299,142.00"
10746,2858,03/15/25,"$544,289.00"
10752,2859,03/15/25,"$449,949.00"
10757,2860,03/18/25,"$335,056.00"
10758,2861,03/09/25,"$338,672.00"
10761,2862,03/12/25,"$469,138.00"
10765,2863,03/16/25,"$403,710.00"
10767,2864,03/19/25,"$324,006.00"
10771,2865,03/15/25,"$331,726.00"
10772,2866,03/18/25,"$335,783.00"
10773,2867,03/16/25,"$457,847.00"
10775,2868,03/16/25,"$336,696.00"
10780,2869,03/12/25,"$434,497.00"
10782,2870,03/15/25,"$545,203.00"
10784,2871,03/09/25,"$475,707.00"
10785,2872,03/13/25,"$423,502.00"
10787,2873,03/15/25,"$476,900.00"
10788,2874,03/18/25,"$358,590.00"
10789,2875,03/11/25,"$449,914.00"
10796,2876,03/17/25,"$417,002.00"
10800,2877,03/18/25,"$487,268.00"
10802,2878,03/16/25,"$479,423.00"
10804,2879,03/10/25,"$372,025.00"
10807,2880,03/19/25,"$480,094.00"
10809,2881,03/17/25,"$491,028.00"
10810,2882,03/19/25,"$472,228.00"
10811,2883,03/19/25,"$280,271.00"
10816,2884,03/22/25,"$322,434.00"
10818,2885,03/10/25,"$315,874.00"
10822,2886,03/14/25,"$492,151.00"
10823,2887,03/13/25,"$484,825.00"
10826,2888,03/12/25,"$561,662.00"
10827,2889,03/13/25,"$294,697.00"
10833,2890,03/16/25,"$532,965.00"
10835,2891,03/18/25,"$503,472.00"
10838,2892,03/18/25,"$290,943.00"
10843,2893,03/15/25,"$423,001.00"
10853,2894,03/13/25,"$327,924.00"
10862,2895,03/23/25,"$444,796.00"
10870,2896,03/16/25,"$549,693.00"
10878,2897,03/10/25,"$431,304.00"
10880,2898,03/15/25,"$355,336.00"
10882,2899,03/12/25,"$516,641.00"
10885,2900,03/17/25,"$458,225.00"
10890,2901,03/11/25,"$451,394.00"
10892,2902,03/17/25,"$305,128.00"
10894,2903,03/15/25,"$278,442.00"
10897,2904,03/24/25,"$563,388.00"
10900,2905,03/18/25,"$543,417.00"
10904,2906,03/19/25,"$356,450.00"
10907,2907,03/13/25,"$418,934.00"
10909,2908,03/09/25,"$538,183.00"
10912,2909,03/10/25,"$523,683.00"
10914,2910,03/13/25,"$296,399.00"
10917,2911,03/23/25,"$346,757.00"
10923,2912,03/15/25,"$494,283.00"
10926,2913,03/17/25,"$558,041.00"
10928,2914,03/14/25,"$347,665.00"
10934,2915,03/17/25,"$471,114.00"
10936,2916,03/16/25,"$412,160.00"
10937,2917,03/10/25,"$491,670.00"
10941,2918,03/10/25,"$517,337.00"
10942,2919,03/17/25,"$272,829.00"
10945,2920,03/09/25,"$338,431.00"
10947,2921,03/12/25,"$363,410.00"
10952,2922,03/22/25,"$272,290.00"
10954,2923,03/13/25,"$505,751.00"
10955,2924,03/18/25,"$361,757.00"
10956,2925,03/17/25,"$500,213.00"
10957,2926,03/15/25,"$437,529.00"
10961,2927,03/13/25,"$544,024.00"
10967,2928,03/13/25,"$561,635.00"
10973,2929,03/17/25,"$504,401.00"
10977,2930,03/15/25,"$549,232.00"
10981,2931,03/20/25,"$312,787.00"
10986,2932,03/16/25,"$469,613.00"
11000,2933,03/15/25,"$547,785.00"
11001,2934,03/10/25,"$410,601.00"
11005,2935,03/11/25,"$422,332.00"
11006,2936,03/19/25,"$337,922.00"
11014,2937,03/17/25,"$321,595.00"
11017,2938,03/15/25,"$307,924.00"
11022,2939,03/17/25,"$517,319.00"
11026,2940,03/15/25,"$310,411.00"
11027,2941,03/11/25,"$274,478.00"
11029,2942,03/12/25,"$347,489.00"
11034,2943,03/20/25,"$566,768.00"
11038,2944,03/16/25,"$474,189.00"
11039,2945,03/20/25,"$423,645.00"
11041,2946,03/13/25,"$549,146.00"
11050,2947,03/16/25,"$474,616.00"
11051,2948,03/18/25,"$568,945.00"
11054,2949,03/15/25,"$545,220.00"
11055,2950,03/18/25,"$301,754.00"
11057,2951,03/11/25,"$276,114.00"
11060,2952,03/16/25,"$350,474.00"
11065,2953,03/20/25,"$305,853.00"
11075,2954,03/18/25,"$346,814.00"
11076,2955,03/12/25,"$358,546.00"
11078,2956,03/13/25,"$282,942.00"
11081,2957,03/16/25,"$362,437.00"
11082,2958,03/18/25,"$407,201.00"
11084,2959,03/16/25,"$342,904.00"
11086,2960,03/18/25,"$422,443.00"
11094,2961,03/12/25,"$530,560.00"
11098,2962,03/20/25,"$430,776.00"
11101,2963,03/15/25,"$274,989.00"
11105,2964,03/15/25,"$490,316.00"
11108,2965,03/10/25,"$289,502.00"
11109,2966,03/22/25,"$383,670.00"
11110,2967,03/13/25,"$323,100.00"
11113,2968,03/10/25,"$396,730.00"
11122,2969,03/15/25,"$535,802.00"
11129,2970,03/11/25,"$519,864.00"
11132,2971,03/18/25,"$340,170.00"
11138,2972,03/19/25,"$333,058.00"
11139,2973,03/16/25,"$553,057.00"
11143,2974,03/19/25,"$348,155.00"
11164,2975,03/16/25,"$281,454.00"
11166,2976,03/12/25,"$465,425.00"
11167,2977,03/18/25,"$534,830.00"
11171,2978,03/17/25,"$304,807.00"
11173,2979,03/15/25,"$456,464.00"
11174,2980,03/12/25,"$366,401.00"
11183,2981,03/20/25,"$550,927.00"
11187,2982,03/25/25,"$321,969.00"
11197,2983,03/18/25,"$331,154.00"
11202,2984,03/20/25,"$413,741.00"
11204,2985,03/19/25,"$499,210.00"
11205,2986,03/17/25,"$550,877.00"
11207,2987,03/15/25,"$295,150.00"
11208,2988,03/26/25,"$421,261.00"
11215,2989,03/14/25,"$362,144.00"
11216,2990,03/20/25,"$488,567.00"
11219,2991,03/16/25,"$270,128.00"
11222,2992,03/25/25,"$279,241.00"
11224,2993,03/18/25,"$327,568.00"
11227,2994,03/17/25,"$308,425.00"
11231,2995,03/18/25,"$435,480.00"
11232,2996,03/18/25,"$520,649.00"
11233,2997,03/16/25,"$370,102.00"
11236,2998,03/19/25,"$486,981.00"
11246,2999,03/15/25,"$563,224.00"
11250,3000,03/17/25,"$341,367.00"
11253,3001,03/19/25,"$391,162.00"
11256,3002,03/20/25,"$436,907.00"
11266,3003,03/24/25,"$312,492.00"
11267,3004,03/20/25,"$527,924.00"
11272,3005,03/20/25,"$449,175.00"
11273,3006,03/15/25,"$516,576.00"
11277,3007,03/17/25,"$523,475.00"
11278,3008,03/23/25,"$457,291.00"
11284,3009,03/18/25,"$564,045.00"
11289,3010,03/15/25,"$279,104.00"
11290,3011,03/16/25,"$337,923.00"
11292,3012,03/17/25,"$271,690.00"
11293,3013,03/16/25,"$438,627.00"
11296,3014,03/13/25,"$452,988.00"
11297,3015,03/17/25,"$447,368.00"
11301,3016,03/20/25,"$452,400.00"
11304,3017,03/21/25,"$292,104.00"
11307,3018,03/18/25,"$274,620.00"
11316,3019,03/24/25,"$554,512.00"
11320,3020,03/15/25,"$487,650.00"
11321,3021,03/16/25,"$511,770.00"
11324,3022,03/17/25,"$290,708.00"
11326,3023,03/25/25,"$381,202.00"
11327,3024,03/15/25,"$411,658.00"
11332,3025,03/17/25,"$537,646.00"
11335,3026,03/20/25,"$416,933.00"
11336,3027,03/15/25,"$348,795.00"
11345,3028,03/24/25,"$325,977.00"
11350,3029,03/16/25,"$441,747.00"
11359,3030,03/20/25,"$414,999.00"
11360,3031,03/17/25,"$432,806.00"
11361,3032,03/19/25,"$292,779.00"
11366,3033,03/18/25,"$277,366.00"
11375,3034,03/17/25,"$502,153.00"
11381,3035,03/20/25,"$311,528.00"
11386,3036,03/22/25,"$447,385.00"
11387,3037,03/20/25,"$501,188.00"
11388,3038,03/18/25,"$440,049.00"
11390,3039,03/13/25,"$390,171.00"
11391,3040,03/18/25,"$447,631.00"
11392,3041,03/19/25,"$529,218.00"
11393,3042,03/21/25,"$555,909.00"
11399,3043,03/17/25,"$323,028.00"
11400,3044,03/17/25,"$400,512.00"
11409,3045,03/22/25,"$563,295.00"
11410,3046,03/18/25,"$434,313.00"
11417,3047,03/16/25,"$485,217.00"
11422,3048,03/29/25,"$397,868.00"
11427,3049,03/21/25,"$301,439.00"
11433,3050,03/26/25,"$369,170.00"
11435,3051,03/16/25,"$414,215.00"
11437,3052,03/17/25,"$412,718.00"
11438,3053,03/23/25,"$403,774.00"
11443,3054,03/18/25,"$270,447.00"
11446,3055,03/18/25,"$401,022.00"
11449,3056,03/26/25,"$502,579.00"
11451,3057,03/15/25,"$436,037.00"
11454,3058,03/15/25,"$455,206.00"
11460,3059,03/20/25,"$358,779.00"
11461,3060,03/22/25,"$417,723.00"
11466,3061,03/16/25,"$431,967.00"
11470,3062,03/16/25,"$358,701.00"
11471,3063,03/21/25,"$519,908.00"
11474,3064,03/17/25,"$460,941.00"
11475,3065,03/21/25,"$520,679.00"
11476,3066,03/17/25,"$567,004.00"
11485,3067,03/19/25,"$558,128.00"
11487,3068,03/20/25,"$269,362.00"
11488,3069,03/18/25,"$338,338.00"
11492,3070,03/23/25,"$521,543.00"
11495,3071,03/18/25,"$557,343.00"
11501,3072,03/15/25,"$273,100.00"
11508,3073,03/20/25,"$526,940.00"
11509,3074,03/20/25,"$485,378.00"
11511,3075,03/20/25,"$402,542.00"
11518,3076,03/15/25,"$362,269.00"
11519,3077,03/18/25,"$497,755.00"
11522,3078,03/24/25,"$466,092.00"
11525,3079,03/17/25,"$479,150.00"
11528,3080,03/20/25,"$356,356.00"
11531,3081,03/20/25,"$378,250.00"
11532,3082,03/18/25,"$554,020.00"
11534,3083,03/22/25,"$505,718.00"
11538,3084,03/17/25,"$568,154.00"
11539,3085,03/19/25,"$442,981.00"
11545,3086,03/14/25,"$445,904.00"
11546,3087,03/20/25,"$292,402.00"
11548,3088,03/13/25,"$422,390.00"
11549,3089,03/25/25,"$535,740.00"
11553,3090,03/24/25,"$466,098.00"
11557,3091,03/13/25,"$410,438.00"
11560,3092,03/20/25,"$295,383.00"
11561,3093,03/20/25,"$492,375.00"
11567,3094,03/27/25,"$329,125.00"
11569,3095,03/15/25,"$378,682.00"
11572,3096,03/17/25,"$271,038.00"
11573,3097,03/18/25,"$536,513.00"
11579,3098,03/18/25,"$472,197.00"
11580,3099,03/23/25,"$428,545.00"
11590,3100,03/20/25,"$417,458.00"
11592,3101,03/20/25,"$387,832.00"
11599,3102,03/17/25,"$351,651.00"
11605,3103,03/24/25,"$395,811.00"
11608,3104,03/18/25,"$426,044.00"
11609,3105,03/20/25,"$347,400.00"
11612,3106,03/17/25,"$534,547.00"
11617,3107,03/16/25,"$444,215.00"
11619,3108,03/16/25,"$322,621.00"
11631,3109,03/16/25,"$468,084.00"
11633,3110,03/18/25,"$349,237.00"
11639,3111,03/16/25,"$447,545.00"
11641,3112,03/20/25,"$434,034.00"
11643,3113,03/15/25,"$275,680.00"
11645,3114,03/19/25,"$354,913.00"
11648,3115,03/23/25,"$424,328.00"
11652,3116,03/22/25,"$449,885.00"
11653,3117,03/23/25,"$435,617.00"
11655,3118,03/27/25,"$325,391.00"
11656,3119,03/20/25,"$353,487.00"
11657,3120,03/15/25,"$272,365.00"
11658,3121,03/17/25,"$277,168.00"
11660,3122,03/22/25,"$492,487.00"
11667,3123,03/24/25,"$505,979.00"
11669,3124,03/17/25,"$339,420.00"
11670,3125,03/15/25,"$523,645.00"
11676,3126,03/17/25,"$562,386.00"
11678,3127,03/18/25,"$556,629.00"
11682,3128,03/25/25,"$461,677.00"
11683,3129,03/15/25,"$446,434.00"
11684,3130,03/22/25,"$396,426.00"
11688,3131,03/17/25,"$281,261.00"
11694,3132,03/20/25,"$431,366.00"
11695,3133,03/21/25,"$433,737.00"
11697,3134,03/27/25,"$392,447.00"
11707,3135,03/31/25,"$474,165.00"
11713,3136,03/20/25,"$538,882.00"
11716,3137,03/22/25,"$412,829.00"
11717,3138,03/16/25,"$340,614.00"
11719,3139,03/22/25,"$303,522.00"
11728,3140,03/17/25,"$297,192.00"
11731,3141,03/15/25,"$429,693.00"
11739,3142,03/24/25,"$445,938.00"
11741,3143,03/21/25,"$290,029.00"
11742,3144,03/17/25,"$362,593.00"
11744,3145,03/26/25,"$397,073.00"
11748,3146,03/19/25,"$444,022.00"
11751,3147,03/26/25,"$394,865.00"
11753,3148,03/17/25,"$269,542.00"
11755,3149,03/24/25,"$288,507.00"
11756,3150,03/15/25,"$354,203.00"
11759,3151,03/23/25,"$551,596.00"
11761,3152,03/20/25,"$341,676.00"
11765,3153,03/17/25,"$521,438.00"
11768,3154,03/20/25,"$548,725.00"
11772,3155,03/19/25,"$439,769.00"
11774,3156,03/22/25,"$503,490.00"
11778,3157,03/24/25,"$495,157.00"
11780,3158,03/23/25,"$507,472.00"
11783,3159,03/16/25,"$449,949.00"
11786,3160,03/16/25,"$501,141.00"
11790,3161,03/19/25,"$495,040.00"
11793,3162,03/18/25,"$546,514.00"
11794,3163,03/27/25,"$295,472.00"
11800,3164,03/22/25,"$464,026.00"
11802,3165,03/16/25,"$292,819.00"
11803,3166,03/18/25,"$516,933.00"
11804,3167,03/15/25,"$369,932.00"
11807,3168,03/17/25,"$380,446.00"
11808,3169,03/18/25,"$510,695.00"
11810,3170,03/17/25,"$379,357.00"
11812,3171,03/20/25,"$453,921.00"
11816,3172,03/24/25,"$493,518.00"
11817,3173,03/26/25,"$474,585.00"
11818,3174,03/20/25,"$529,206.00"
11822,3175,03/18/25,"$333,571.00"
11826,3176,03/26/25,"$448,611.00"
11827,3177,03/26/25,"$394,060.00"
11828,3178,03/22/25,"$295,883.00"
11830,3179,03/23/25,"$463,719.00"
11833,3180,03/22/25,"$304,211.00"
11834,3181,03/16/25,"$286,924.00"
11835,3182,03/20/25,"$406,538.00"
11838,3183,03/19/25,"$551,984.00"
11840,3184,03/22/25,"$538,742.00"
11844,3185,03/19/25,"$541,979.00"
11847,3186,03/20/25,"$387,802.00"
11853,3187,03/18/25,"$412,078.00"
11854,3188,03/23/25,"$316,727.00"
11856,3189,03/19/25,"$389,776.00"
11858,3190,03/19/25,"$402,124.00"
11869,3191,03/29/25,"$288,652.00"
11871,3192,03/18/25,"$533,495.00"
11873,3193,03/30/25,"$276,844.00"
11874,3194,03/17/25,"$368,031.00"
11876,3195,03/27/25,"$334,752.00"
11888,3196,03/17/25,"$388,354.00"
11890,3197,03/18/25,"$409,977.00"
11893,3198,03/22/25,"$524,178.00"
11894,3199,03/16/25,"$487,229.00"
11895,3200,03/25/25,"$365,631.00"
11901,3201,03/27/25,"$467,597.00"
11908,3202,03/22/25,"$363,650.00"
11909,3203,03/16/25,"$486,432.00"
11912,3204,03/18/25,"$420,002.00"
11915,3205,03/19/25,"$306,702.00"
11919,3206,03/21/25,"$425,732.00"
11930,3207,03/24/25,"$302,771.00"
11933,3208,03/20/25,"$326,079.00"
11935,3209,03/24/25,"$437,280.00"
11936,3210,03/26/25,"$454,590.00"
11937,3211,03/20/25,"$355,986.00"
11938,3212,03/29/25,"$271,636.00"
11939,3213,03/26/25,"$454,321.00"
11943,3214,03/18/25,"$511,965.00"
11945,3215,03/23/25,"$459,263.00"
11946,3216,03/22/25,"$301,711.00"
11949,3217,03/17/25,"$479,732.00"
11950,3218,03/25/25,"$383,626.00"
11954,3219,03/20/25,"$532,441.00"
11964,3220,03/16/25,"$354,742.00"
11965,3221,03/18/25,"$557,125.00"
11969,3222,03/23/25,"$306,918.00"
11974,3223,03/19/25,"$385,436.00"
11976,3224,03/18/25,"$557,398.00"
11983,3225,03/26/25,"$497,308.00"
11986,3226,03/27/25,"$449,173.00"
11987,3227,03/22/25,"$283,964.00"
11991,3228,03/25/25,"$531,037.00"
11996,3229,03/23/25,"$346,275.00"
12007,3230,03/20/25,"$356,426.00"
12009,3231,03/22/25,"$374,993.00"
12014,3232,03/18/25,"$534,554.00"
12018,3233,03/24/25,"$567,496.00"
12024,3234,03/19/25,"$284,057.00"
12026,3235,03/26/25,"$293,631.00"
12027,3236,03/18/25,"$508,796.00"
12030,3237,03/22/25,"$321,298.00"
12039,3238,03/22/25,"$359,392.00"
12045,3239,03/29/25,"$512,464.00"
12046,3240,03/19/25,"$330,714.00"
12057,3241,03/20/25,"$302,438.00"
12058,3242,03/19/25,"$476,481.00"
12059,3243,03/19/25,"$507,946.00"
